"key","number","name","city","state_prov","country","rookie_year"
"frc1954","1954","ElectroBunny","Be'er Sheva","HaDarom","Israel","2006"
"frc1965","1965","Firebirds","Cambridge","Massachusetts","USA","2006"
"frc1967","1967","The Janksters","San Jose","California","USA","2006"
"frc1972","1972","Searing Engineering","El Centro","California","USA","2006"
"frc1973","1973","Burning Tiger   #1973","Boston","Massachusetts","USA","2006"
"frc1977","1977","The PowerSquids","Loveland","Colorado","USA","2006"
"frc1982","1982","Cougar Robotics","Shawnee","Kansas","USA","2007"
"frc1983","1983","Skunk Works Robotics","Seattle","Washington","USA","2007"
"frc1984","1984","Raider Robotics","Overland Park","Kansas","USA","2007"
"frc1985","1985","Robohawks","Florissant","Missouri","USA","2007"
"frc1986","1986","Team Titanium","Lees Summit","Missouri","USA","2007"
"frc1987","1987","Broncobots","Lees Summit","Missouri","USA","2007"
"frc1989","1989","Viking Robotics","Vernon","New Jersey","USA","2007"
"frc199","199","Deep Blue","Belmont","California","USA","1998"
"frc1991","1991","The Dragons","Hartford","Connecticut","USA","2007"
"frc1994","1994","Quixote","Kansas City","Kansas","USA","2007"
"frc1997","1997","STAGROBOTICS","Roeland Park","Kansas","USA","2007"
"frc20","20","The Rocketeers","Clifton Park","New York","USA","1992"
"frc2001","2001","HERMES","Kansas City","Missouri","USA","2007"
"frc2002","2002","Tualatin Robotics","Tualatin","Oregon","USA","2007"
"frc2004","2004","Thunderducks","Tulsa","Oklahoma","USA","2007"
"frc201","201","The FEDS","Rochester","Michigan","USA","1998"
"frc2010","2010","The Lightning Bots","Warren","Ohio","USA","2007"
"frc2013","2013","Cybergnomes","New Lowell","Ontario","Canada","2007"
"frc2016","2016","Mighty Monkey Wrenches","Ewing","New Jersey","USA","2007"
"frc2022","2022","Titan Robotics","Aurora","Illinois","USA","2007"
"frc2027","2027","Robotic Dragons","Old Westbury","New York","USA","2007"
"frc2028","2028","Phantom Robotics","Hampton","Virginia","USA","2007"
"frc203","203","SOUPERBOTS","Sicklerville","New Jersey","USA","1998"
"frc2035","2035","Rockin' Bots","Carmel","California","USA","2007"
"frc2036","2036","The Black Knights","Boulder","Colorado","USA","2007"
"frc2039","2039","Rockford Robotics","Rockford","Illinois","USA","2007"
"frc204","204","Eastern Robotic Vikings","Voorhees","New Jersey","USA","1998"
"frc2040","2040","DERT - Dunlap Eagles Robotics Team","Dunlap","Illinois","USA","2007"
"frc2046","2046","Bear Metal","Maple Valley","Washington","USA","2007"
"frc2048","2048","The Pink Panthers","Detroit","Michigan","USA","2007"
"frc2051","2051","The Beattie Bulldogs","Allison Park","Pennsylvania","USA","2007"
"frc2052","2052","KnightKrawler","New Brighton","Minnesota","USA","2007"
"frc2053","2053","Southern Tier Robotics","Vestal","New York","USA","2007"
"frc2054","2054","Tech Vikes","Hopkins","Michigan","USA","2007"
"frc2056","2056","OP Robotics","Stoney Creek","Ontario","Canada","2007"
"frc2059","2059","The Hitchhikers","Apex","North Carolina","USA","2007"
"frc2062","2062","CORE 2062","Waukesha","Wisconsin","USA","2007"
"frc2064","2064","The Panther Project","Southbury / Middlebury","Connecticut","USA","2007"
"frc2067","2067","Apple Pi","Guilford","Connecticut","USA","2007"
"frc2068","2068","Metal Jackets","Manassas","Virginia","USA","2007"
"frc207","207","METALCRAFTERS","Hawthorne","California","USA","1999"
"frc2070","2070","Royals","Ridgefield","New Jersey","USA","2007"
"frc2073","2073","EagleForce","Elk Grove","California","USA","2007"
"frc2075","2075","Enigma Robotics","Grand Rapids","Michigan","USA","2007"
"frc2077","2077","Laser Robotics","Wales","Wisconsin","USA","2007"
"frc2078","2078","Robotic Wolves","Covington","Louisiana","USA","2007"
"frc2079","2079","4H ALARM Robotics","Franklin","Massachusetts","USA","2007"
"frc2080","2080","Torbotics","Hammond","Louisiana","USA","2007"
"frc2081","2081","Icarus","Peoria","Illinois","USA","2007"
"frc2083","2083","Team Blitz","Conifer","Colorado","USA","2007"
"frc2084","2084","Robots by the C","Manchester","Massachusetts","USA","2007"
"frc2085","2085","RoboDogs","Vacaville","California","USA","2007"
"frc2090","2090","Buff 'n Blue","Honolulu","Hawaii","USA","2007"
"frc2095","2095","Direct Current","Newtown Square","Pennsylvania","USA","2007"
"frc2096","2096","RoboActive","Dimona","HaDarom","Israel","2007"
"frc2097","2097","Phoenix Force Robotics","Tukwila","Washington","USA","2007"
"frc21","21","ComBBAT","Titusville","Florida","USA","1998"
"frc2102","2102","Team Paradox","Encinitas","California","USA","2007"
"frc2106","2106","The Junkyard Dogs","Goochland","Virginia","USA","2007"
"frc2107","2107","Angry Bots","Norfolk","Virginia","USA","2007"
"frc2122","2122","Team Tators","Boise","Idaho","USA","2007"
"frc2129","2129","Ultraviolet","Minneapolis","Minnesota","USA","2007"
"frc213","213","The Dirty Birds","Keene","New Hampshire","USA","1999"
"frc2130","2130","Alpha+","Bonners Ferry","Idaho","USA","2007"
"frc2135","2135","Presentation Invasion","San Jose","California","USA","2007"
"frc2136","2136","Impossible Mission Force","Chicago","Illinois","USA","2007"
"frc2137","2137","The Oxford RoboCats","Oxford","Michigan","USA","2007"
"frc2141","2141","Spartronics","Concord","California","USA","2007"
"frc2143","2143","Team Tobor","Eau Claire","Wisconsin","USA","2007"
"frc2144","2144","Gators","Atherton","California","USA","2007"
"frc2145","2145","HAZMATS","Linden","Michigan","USA","2007"
"frc2147","2147","CHUCK","Spokane","Washington","USA","2007"
"frc2148","2148","Mechaknights","Spokane","Washington","USA","2007"
"frc2149","2149","CV Bearbots","Veradale","Washington","USA","2007"
"frc2151","2151","Monty Pythons","Forest Park","Illinois","USA","2007"
"frc2152","2152","S*M*A*S*H","Port Orange","Florida","USA","2007"
"frc2158","2158","the ausTIN CANs","Austin","Texas","USA","2007"
"frc216","216","More RoboDawgs","Grandville","Michigan","USA","1999"
"frc2161","2161","Robocats 9th Street Automotive, County Line Hardware, Sign-a-rama","Huntington Station","New York","USA","2007"
"frc2164","2164","The Core","Harrisonville","Missouri","USA","2007"
"frc2165","2165","BisonBots","Bartlesville","Oklahoma","USA","2007"
"frc2167","2167","Radical Tech","Maryville","Missouri","USA","2007"
"frc2168","2168","Aluminum Falcons","Groton","Connecticut","USA","2007"
"frc2169","2169","KING TeC","Savage","Minnesota","USA","2007"
"frc217","217","ThunderChickens","Sterling Heights","Michigan","USA","1999"
"frc2170","2170","Galvanized Guardians","Glastonbury","Connecticut","USA","2007"
"frc2171","2171","RoboDogs","Crown Point","Indiana","USA","2007"
"frc2172","2172","Steel Unit-E","Lakewood","Ohio","USA","2007"
"frc2175","2175","The Fighting Calculators","Woodbury","Minnesota","USA","2007"
"frc2177","2177","The Robettes","Mendota Heights","Minnesota","USA","2007"
"frc2180","2180","Zero Gravity","Hamilton","New Jersey","USA","2007"
"frc2181","2181","GEARS","Blaine","Minnesota","USA","2007"
"frc2183","2183","Tigerbots","Boutte","Louisiana","USA","2007"
"frc2185","2185","RAMAZOIDZ","Toronto","Ontario","Canada","2007"
"frc2186","2186","Dogs of Steel","Chantilly","Virginia","USA","2007"
"frc2187","2187","Team Volt","Conway","South Carolina","USA","2007"
"frc219","219","Team Impact","Washington","New Jersey","USA","1999"
"frc2190","2190","Team Hero","Petal","Mississippi","USA","2007"
"frc2191","2191","Flux Core","Hamilton","New Jersey","USA","2007"
"frc2194","2194","Fondy Fire","Fond du Lac","Wisconsin","USA","2007"
"frc2197","2197","Las Pumas","New Carlisle","Indiana","USA","2007"
"frc2198","2198","Paradigm Shift Robotics","Toronto","Ontario","Canada","2007"
"frc2199","2199","Robo-Lions","Finksburg","Maryland","USA","2007"
"frc2200","2200","Burlington Community Robotics","Burlington","Ontario","Canada","2007"
"frc2202","2202","BEAST Robotics","Brookfield","Wisconsin","USA","2007"
"frc2204","2204","Rambots","Hayward","California","USA","2007"
"frc2207","2207","Bright Bears","White Bear Lake","Minnesota","USA","2007"
"frc2212","2212","The Spikes","Lod","HaMerkaz","Israel","2007"
"frc2213","2213","AXIOM","Nahariya","HaZafon (Northern)","Israel","2007"
"frc222","222","Tigertrons","Tunkhannock","Pennsylvania","USA","1999"
"frc2220","2220","Blue Twilight","Eagan","Minnesota","USA","2007"
"frc2221","2221","FHS Robodawgs","Mandeville","Louisiana","USA","2007"
"frc2224","2224","RoboPhoenix","Detroit","Michigan","USA","2007"
"frc2225","2225","Rebel Robotics","Champlin","Minnesota","USA","2007"
"frc2227","2227","Tigers","Fridley","Minnesota","USA","2007"
"frc2228","2228","CougarTech","Honeoye Falls","New York","USA","2007"
"frc223","223","Xtreme Heat","Wanaque","New Jersey","USA","1999"
"frc2230","2230","General Angels","Herzliya","HaMerkaz","Israel","2007"
"frc2231","2231","OnyxTronix","Shoham","HaMerkaz","Israel","2007"
"frc2232","2232","Deus ex Machina","Anoka","Minnesota","USA","2007"
"frc2234","2234","Alternating Current","Newtown Square","Pennsylvania","USA","2007"
"frc2239","2239","Technocrats","Hopkins","Minnesota","USA","2007"
"frc224","224","The Tribe","Piscataway","New Jersey","USA","1999"
"frc2240","2240","Brute Force","Denver","Colorado","USA","2007"
"frc2246","2246","The Army of Sum","Johannesburg","Michigan","USA","2007"
"frc225","225","TechFire","Seven Valleys","Pennsylvania","USA","1999"
"frc2252","2252","The Mavericks","Milan","Ohio","USA","2007"
"frc2259","2259","1/4 Twenties","Denver","Colorado","USA","2007"
"frc226","226","Hammerheads","Troy","Michigan","USA","1997"
"frc2261","2261","Casa Robotics","Longmont","Colorado","USA","2007"
"frc2262","2262","Robo-Panthers","Holliston","Massachusetts","USA","2007"
"frc2264","2264","Trojan Robotics","Minneapolis","Minnesota","USA","2007"
"frc2265","2265","Fe Maidens","Bronx","New York","USA","2007"
"frc228","228","GUS","Meriden","Connecticut","USA","1999"
"frc2283","2283","Panteras","Mexico City","Distrito Federal","Mexico","2007"
"frc2288","2288","Hydra Robotics","Vacaville","California","USA","2007"
"frc229","229","Division By Zero","Potsdam","New York","USA","1999"
"frc23","23","PNTA Pilgrim Nuclear Technology Alliance","Plymouth","Massachusetts","USA","1995"
"frc230","230","Gaelhawks","Shelton","Connecticut","USA","1999"
"frc231","231","High Voltage","Houston","Texas","USA","1998"
"frc233","233","The Pink Team","Rockledge","Florida","USA","1999"
"frc2333","2333","Sapulpa Robotics","Sapulpa","Oklahoma","USA","2008"
"frc2335","2335","Sargon","Prairie Village","Kansas","USA","2008"
"frc2337","2337","EngiNERDs","Grand Blanc","Michigan","USA","2008"
"frc2338","2338","Gear It Forward","Oswego","Illinois","USA","2008"
"frc2339","2339","Robolopes","Lancaster","California","USA","2008"
"frc234","234","Cyber Blue","Indianapolis","Indiana","USA","1999"
"frc2340","2340","Xcentrics -Mercy Robotics","Brighton","New York","USA","2008"
"frc2341","2341","Sprockets","Shawnee","Oklahoma","USA","2008"
"frc2342","2342","Team Phoenix","Nashua","New Hampshire","USA","2008"
"frc2344","2344","The Saunders Droid Factory","Yonkers","New York","USA","2008"
"frc2345","2345","Kearnage","Kearney","Missouri","USA","2008"
"frc2346","2346","Cel-Techs","Kansas City","Missouri","USA","2008"
"frc2347","2347","Trial and Error","Copiague","New York","USA","2008"
"frc2348","2348","Mechahunes","Honolulu","Hawaii","USA","2008"
"frc2352","2352","Metal Mayhem","Ada","Oklahoma","USA","2008"
"frc2353","2353","The Legion","Kansas City","Missouri","USA","2008"
"frc2354","2354","Red River Robotics","Duncan","Oklahoma","USA","2008"
"frc2357","2357","System Meltdown","Peculiar","Missouri","USA","2008"
"frc2358","2358","Bearbotics","Lake Zurich","Illinois","USA","2008"
"frc2359","2359","RoboLobos","Edmond","Oklahoma","USA","2008"
"frc236","236","Techno-Ticks","Old Lyme","Connecticut","USA","1999"
"frc2360","2360","Tech Titan's POWER-Storm","Indianapolis","Indiana","USA","2008"
"frc2363","2363","Triple Helix Robotics","Newport News","Virginia","USA","2008"
"frc2367","2367","Lancer Robotics","Mountain View","California","USA","2008"
"frc237","237","Black Magic Robotics","Watertown","Connecticut","USA","1999"
"frc2370","2370","IBOTS","Rutland","Vermont","USA","2008"
"frc2373","2373","The Crickets","Fort Cobb","Oklahoma","USA","2008"
"frc2374","2374","Jesuit Robotics","Portland","Oregon","USA","2008"
"frc2375","2375","Dragon Robotics","Phoenix","Arizona","USA","2008"
"frc2377","2377","C Company","Pasadena","Maryland","USA","2008"
"frc238","238","Crusaders","Manchester","New Hampshire","USA","1999"
"frc2382","2382","Colbert Roboleopards","Colbert","Oklahoma","USA","2008"
"frc2383","2383","Ninjineers","Fort Lauderdale","Florida","USA","2008"
"frc2386","2386","Trojans","Burlington","Ontario","Canada","2008"
"frc2388","2388","Pirate Robotics","Sperry","Oklahoma","USA","2008"
"frc2393","2393","Robotichauns","Knoxville","Tennessee","USA","2008"
"frc2395","2395","OKC 4-H Robotics - Ninja Munkees","Oklahoma City","Oklahoma","USA","2008"
"frc2398","2398","Tech Walkers 2398","Tahlequah","Oklahoma","USA","2008"
"frc2399","2399","The Fighting Unicorns","Shaker Heights","Ohio","USA","2008"
"frc240","240","TEMPEST","Newport","Michigan","USA","1999"
"frc2403","2403","Plasma Robotics","Mesa","Arizona","USA","2008"
"frc2404","2404","Team NEY Techs (TNT)","Pasadena","California","USA","2008"
"frc2405","2405","Techno Trojans","Fruitport","Michigan","USA","2008"
"frc2408","2408","Shrapnel Sergeants","Hazelwood","Missouri","USA","2008"
"frc2410","2410","Blue Valley CAPS Metal Mustangs","Overland Park","Kansas","USA","2008"
"frc2411","2411","Rebel Alliance","Portland","Oregon","USA","2008"
"frc2412","2412","Robototes","Bellevue","Washington","USA","2008"
"frc2415","2415","WiredCats","Atlanta","Georgia","USA","2008"
"frc2421","2421","RTR Team Robotics","Burke","Virginia","USA","2008"
"frc2423","2423","The KwarQs","Watertown","Massachusetts","USA","2008"
"frc2424","2424","Robot Mafia","Bixby","Oklahoma","USA","2008"
"frc2425","2425","Hydra","Tampa","Florida","USA","2008"
"frc2429","2429","La Cañada Engineering Club","La Canada Flintridge","California","USA","2008"
"frc2437","2437","Lancer Robotics","Honolulu","Hawaii","USA","2008"
"frc2438","2438","'Iobotics","Honolulu","Hawaii","USA","2008"
"frc2439","2439","Bearbotics","Wailuku","Hawaii","USA","2008"
"frc244","244","RoboDawgs 3D","Grandville","Michigan","USA","1999"
"frc2441","2441","Spartechs","Honolulu","Hawaii","USA","2008"
"frc2443","2443","Blue Thunder","Kahului","Hawaii","USA","2008"
"frc2444","2444","Kamehameha RoboWarriors","Honolulu","Hawaii","USA","2008"
"frc2445","2445","RoboKAP","Kapolei","Hawaii","USA","2008"
"frc2449","2449","Out of Orbit Robotics","Tempe","Arizona","USA","2008"
"frc245","245","Adambots","Rochester Hills","Michigan","USA","1999"
"frc2450","2450","Wind Chill","Saint Paul","Minnesota","USA","2008"
"frc2451","2451","PWNAGE","Saint Charles","Illinois","USA","2008"
"frc2457","2457","The Law","Lawson","Missouri","USA","2008"
"frc2458","2458","Team Chaos","Gladstone","New Jersey","USA","2008"
"frc246","246","Lobstah Bots","Boston","Massachusetts","USA","1999"
"frc2461","2461","METAL-SKINS","Oklahoma City","Oklahoma","USA","2008"
"frc2465","2465","KauaiBots","Lihue","Hawaii","USA","2008"
"frc2468","2468","Team Appreciate","Austin","Texas","USA","2008"
"frc247","247","Team 247 Da Bears","Berkley","Michigan","USA","1999"
"frc2470","2470","Team BJORG","Bloomington","Minnesota","USA","2008"
"frc2471","2471","Team Mean Machine","Camas","Washington","USA","2008"
"frc2472","2472","Centurions","Circle Pines","Minnesota","USA","2008"
"frc2473","2473","Goldstrikers","Cupertino","California","USA","2008"
"frc2474","2474","Excel","Niles","Michigan","USA","2008"
"frc2477","2477","Marauder Rascals","Waipahu","Hawaii","USA","2008"
"frc2478","2478","Westwood Robotics","Mesa","Arizona","USA","2008"
"frc2479","2479","Phoenix","Minneapolis","Minnesota","USA","2008"
"frc2480","2480","Roosevelt Robotics","Minneapolis","Minnesota","USA","2008"
"frc2481","2481","Roboteers","Tremont","Illinois","USA","2008"
"frc2484","2484","Team Implosion","Woods Cross","Utah","USA","2008"
"frc2485","2485","Overclocked","San Diego","California","USA","2008"
"frc2486","2486","CocoNuts","Flagstaff","Arizona","USA","2008"
"frc2487","2487","Mechanical Animals","West Sayville","New York","USA","2008"
"frc2489","2489","The Insomniacs","San Jose","California","USA","2008"
"frc2491","2491","NoMythic","Saint Paul","Minnesota","USA","2008"
"frc2493","2493","Robokong","Riverside","California","USA","2008"
"frc2495","2495","Hive Mind","Hamilton","New Jersey","USA","2008"
"frc2496","2496","Tru Blu Patriots","Irvine","California","USA","2008"
"frc2498","2498","BearBotics","Minneapolis","Minnesota","USA","2008"
"frc2499","2499","Industrial Revolution 2499","Hibbing","Minnesota","USA","2008"
"frc25","25","Raider Robotix","North Brunswick","New Jersey","USA","1997"
"frc250","250","The Dynamos","Colonie","New York","USA","1999"
"frc2500","2500","Herobotics","Minneapolis","Minnesota","USA","2008"
"frc2501","2501","Bionic Polars","North St. Paul","Minnesota","USA","2008"
"frc2502","2502","Talon Robotics","Eden Prairie","Minnesota","USA","2008"
"frc2503","2503","Warrior Robotics","Brainerd","Minnesota","USA","2008"
"frc2504","2504","The Governors","Honolulu","Hawaii","USA","2008"
"frc2506","2506","Saber Robotics","Franklin","Wisconsin","USA","2008"
